"","SiteID","TreeName","Species","Maturity","EstYear","StudyArea","Elev","Vline","bins"
"70","FTA","B3_090","ABLA","SAP",1979,"KC",-50,1965,1975
"71","FTA","B3_241","ABLA","SAP",1967,"KC",-50,1965,1965
"72","FTA","B3_248","ABLA","SAP",1979,"KC",-50,1965,1975
"73","FTA","B3_249","ABLA","SAP",1974,"KC",-50,1965,1970
"74","FTA","B3_250","ABLA","MAT",1978,"KC",-50,1965,1975
"75","FTA","B3_251","ABLA","MAT",1975,"KC",-50,1965,1975
"76","FTA","B3_252","LALY","MAT",1977,"KC",-50,1965,1975
"77","FTA","B3_342","LALY","SAP",1977,"KC",-50,1965,1975
"78","FTA","B3_343","ABLA","SAP",1981,"KC",-50,1965,1980
"79","FTA","B3_344","ABLA","SAP",1982,"KC",-50,1965,1980
"80","FTA","B3_345","LALY","SEE",1987,"KC",-50,1965,1985
"81","FTA","B3_346","LALY","SAP",1978,"KC",-50,1965,1975
"82","FTA","B3_347","ABLA","SEE",1981,"KC",-50,1965,1980
"83","FTA","B3_348","ABLA","SEE",1978,"KC",-50,1965,1975
"84","FTA","B3_349","ABLA","SEE",1984,"KC",-50,1965,1980
"85","FTA","C1_227","ABLA","MAT",1918,"KC",-25,1965,1915
"86","FTA","C1_228","ABLA","MAT",1857,"KC",-25,1965,1855
"87","FTA","C1_229","ABLA","MAT",1892,"KC",-25,1965,1890
"88","FTA","C1_230","ABLA","SAP",1948,"KC",-25,1965,1945
"89","FTA","C1_231","ABLA","SAP",1941,"KC",-25,1965,1940
"90","FTA","C1_232","ABLA","SAP",1891,"KC",-25,1965,1890
"91","FTA","C1_233","ABLA","SAP",1910,"KC",-25,1965,1910
"92","FTA","C1_234","ABLA","MAT",1924,"KC",-25,1965,1920
"93","FTA","C1_235","ABLA","MAT",1904,"KC",-25,1965,1900
"94","FTA","C1_236","ABLA","MAT",1922,"KC",-25,1965,1920
"95","FTA","C1_237","ABLA","MAT",1941,"KC",-25,1965,1940
"96","FTA","C1_238","ABLA","SAP",1881,"KC",-25,1965,1880
"97","FTA","C1_239","ABLA","MAT",1915,"KC",-25,1965,1915
"98","FTA","C1_240","ABLA","SAP",1888,"KC",-25,1965,1885
"99","FTA","C1_253","ABLA","MAT",1933,"KC",-25,1965,1930
"100","FTA","C1_254","ABLA","MAT",1918,"KC",-25,1965,1915
"101","FTA","C2_119","ABLA","SAP",1946,"KC",-25,1965,1945
"102","FTA","C2_120","LALY","MAT",1932,"KC",-25,1965,1930
"103","FTA","C2_121","PIEN","MAT",1955,"KC",-25,1965,1955
"104","FTA","C2_122","LALY","MAT",1958,"KC",-25,1965,1955
"105","FTA","C2_123","ABLA","SAP",1953,"KC",-25,1965,1950
"106","FTA","C2_192","LALY","MAT",1942,"KC",-25,1965,1940
"107","FTA","C2_193","ABLA","MAT",1960,"KC",-25,1965,1960
"108","FTA","C2_194","ABLA","MAT",1945,"KC",-25,1965,1945
"109","FTA","C2_195","LALY","SAP",1960,"KC",-25,1965,1960
"110","FTA","C2_196","ABLA","SAP",1955,"KC",-25,1965,1955
"111","FTA","C2_197","LALY","SAP",1945,"KC",-25,1965,1945
"112","FTA","C2_198","ABLA","MAT",1952,"KC",-25,1965,1950
"113","FTA","C2_199","LALY","MAT",1961,"KC",-25,1965,1960
"114","FTA","C2_200","LALY","MAT",1952,"KC",-25,1965,1950
"115","FTA","C2_201","LALY","SAP",1957,"KC",-25,1965,1955
"116","FTA","C2_202","LALY","MAT",1939,"KC",-25,1965,1935
"117","FTA","C2_446","ABLA","SEE",1976,"KC",-25,1965,1975
"118","FTA","C2_447","ABLA","SEE",1978,"KC",-25,1965,1975
"119","FTA","C2_448","ABLA","SEE",1989,"KC",-25,1965,1985
"120","FTA","C2_449","LALY","SEE",1985,"KC",-25,1965,1985
"121","FTA","C3_179","ABLA","SAP",1955,"KC",-25,1965,1955
"122","FTA","C3_180","ABLA","SAP",1975,"KC",-25,1965,1975
"123","FTA","C3_181","ABLA","MAT",1835,"KC",-25,1965,1835
"124","FTA","C3_182","ABLA","SAP",1934,"KC",-25,1965,1930
"125","FTA","C3_186","LALY","MAT",1914,"KC",-25,1965,1910
"126","FTA","C3_187","LALY","SAP",1903,"KC",-25,1965,1900
"127","FTA","C3_202","ABLA","SEE",1947,"KC",-25,1965,1945
"128","FTA","C3_203","ABLA","SEE",1967,"KC",-25,1965,1965
"129","FTA","C3_204","LALY","SEE",1993,"KC",-25,1965,1990
"130","FTA","C3_205","ABLA","SEE",1986,"KC",-25,1965,1985
"131","FTA","D1_509","ABLA","SEE",1980,"KC",-5,1965,1980
"132","FTA","D1_510","LALY","SAP",1973,"KC",-5,1965,1970
"133","FTA","D1_511","ABLA","SEE",1971,"KC",-5,1965,1970
"134","FTA","D1_512","ABLA","SEE",1977,"KC",-5,1965,1975
"135","FTA","D1_513","LALY","SAP",1983,"KC",-5,1965,1980
"136","FTA","D1_514","LALY","SAP",1995,"KC",-5,1965,1995
"137","FTA","D1_538","ABLA","MAT",1947,"KC",-5,1965,1945
"138","FTA","D1_539","LALY","SAP",1975,"KC",-5,1965,1975
"139","FTA","D1_540","LALY","SAP",1978,"KC",-5,1965,1975
"140","FTA","D1_541","ABLA","MAT",1943,"KC",-5,1965,1940
"141","FTA","D1_542","LALY","MAT",1972,"KC",-5,1965,1970
"142","FTA","D1_543","ABLA","MAT",1955,"KC",-5,1965,1955
"143","FTA","D1_544","LALY","SAP",1982,"KC",-5,1965,1980
"144","FTA","D2_017","LALY","SAP",1977,"KC",-5,1965,1975
"145","FTA","D2_018","LALY","MAT",1951,"KC",-5,1965,1950
"146","FTA","D2_019","ABLA","SAP",1958,"KC",-5,1965,1955
"147","FTA","D2_023","ABLA","SAP",1955,"KC",-5,1965,1955
"148","FTA","D2_024","PIEN","SAP",1971,"KC",-5,1965,1970
"149","FTA","D2_025","ABLA","SAP",1963,"KC",-5,1965,1960
"150","FTA","D2_026","ABLA","MAT",1957,"KC",-5,1965,1955
"151","FTA","D2_027","LALY","MAT",1965,"KC",-5,1965,1965
"152","FTA","D2_477","LALY","SEE",1979,"KC",-5,1965,1975
"153","FTA","D2_478","ABLA","SEE",1976,"KC",-5,1965,1975
"154","FTA","D2_479","LALY","SAP",1974,"KC",-5,1965,1970
"155","FTA","D2_480","ABLA","SEE",1971,"KC",-5,1965,1970
"156","FTA","D2_481","ABLA","SEE",1984,"KC",-5,1965,1980
"157","FTA","D2_482","LALY","SAP",1973,"KC",-5,1965,1970
"158","FTA","D3_165","LALY","SAP",1906,"KC",-5,1965,1905
"159","FTA","D3_166","PIEN","SAP",1973,"KC",-5,1965,1970
"160","FTA","D3_167","PIEN","MAT",1958,"KC",-5,1965,1955
"161","FTA","D3_168","PIEN","MAT",1940,"KC",-5,1965,1940
"162","FTA","D3_169","LALY","SAP",1913,"KC",-5,1965,1910
"163","FTA","D3_170","PIEN","SAP",1972,"KC",-5,1965,1970
"164","FTA","D3_171","LALY","SAP",1952,"KC",-5,1965,1950
"165","FTA","D3_172","PIEN","SAP",1935,"KC",-5,1965,1935
"166","FTA","D3_173","ABLA","SAP",1934,"KC",-5,1965,1930
"167","FTA","D3_174","ABLA","SAP",1893,"KC",-5,1965,1890
"168","FTA","D3_175","LALY","MAT",1916,"KC",-5,1965,1915
"169","FTA","D3_176","LALY","MAT",1955,"KC",-5,1965,1955
"170","FTA","D3_177","ABLA","MAT",1887,"KC",-5,1965,1885
"171","FTA","D3_178","ABLA","MAT",1930,"KC",-5,1965,1930
"172","FTA","D3_183","ABLA","MAT",1924,"KC",-5,1965,1920
"173","FTA","D3_184","ABLA","MAT",1934,"KC",-5,1965,1930
"174","FTA","D3_185","PIEN","MAT",1978,"KC",-5,1965,1975
"175","FTA","D3_263","ABLA","SEE",1994,"KC",-5,1965,1990
"176","FTA","D3_264","ABLA","SAP",1975,"KC",-5,1965,1975
"177","FTA","E1_020","ABLA","SAP",1961,"KC",5,1965,1960
"178","FTA","E1_022","ABLA","SEE",1868,"KC",5,1965,1865
"179","FTA","E1_240","ABLA","SEE",1986,"KC",5,1965,1985
"180","FTA","E2_524","ABLA","SAP",1983,"KC",5,1965,1980
"181","FTA","E2_525","ABLA","SAP",1973,"KC",5,1965,1970
"182","FTA","E3_021","ABLA","SAP",1986,"KC",5,1965,1985
"183","FTA","E3_189","LALY","MAT",1958,"KC",5,1965,1955
"184","FTA","E3_190","LALY","MAT",1955,"KC",5,1965,1955
"185","FTA","E3_191","LALY","SAP",1919,"KC",5,1965,1915
"186","FTA","E3_203","LALY","SAP",1930,"KC",5,1965,1930
"187","FTA","E3_204","LALY","SAP",1926,"KC",5,1965,1925
"188","FTA","E3_205","LALY","MAT",1925,"KC",5,1965,1925
"189","FTA","E3_360","ABLA","SEE",1974,"KC",5,1965,1970
"190","FTA","E3_361","ABLA","SEE",1975,"KC",5,1965,1975
"191","FTA","E3_362","LALY","SEE",1984,"KC",5,1965,1980
"192","FTA","E3_363","ABLA","SEE",1980,"KC",5,1965,1980
"193","FTA","E3_495","ABLA","SEE",1975,"KC",5,1965,1975
"194","FTA","E3_496","ABLA","SEE",1996,"KC",5,1965,1995
"195","FTA","E3_497","ABLA","SEE",1977,"KC",5,1965,1975
"196","FTA","E3_517","ABLA","KRU",1949,"KC",5,1965,1945
"197","FTA","F1_546","PIEN","SAP",1984,"KC",25,1965,1980
"198","FTA","F1_547","ABLA","SAP",1985,"KC",25,1965,1985
"199","FTA","F1_628","LALY","SAP",1987,"KC",25,1965,1985
"200","FTA","F1_629","LALY","SAP",1990,"KC",25,1965,1990
"201","FTA","F1_630","LALY","SEE",1992,"KC",25,1965,1990
"202","FTA","F1_631","ABLA","SEE",1994,"KC",25,1965,1990
"203","FTA","F1_632","PIEN","SEE",1997,"KC",25,1965,1995
"204","FTA","F1_633","ABLA","SEE",1995,"KC",25,1965,1995
"205","FTA","F1_634","LALY","SAP",1976,"KC",25,1965,1975
"206","FTA","F1_635","LALY","SAP",1984,"KC",25,1965,1980
"207","FTA","F1_636","PIEN","SEE",2000,"KC",25,1965,2000
"208","FTA","F2_458","ABLA","SEE",1977,"KC",25,1965,1975
"209","FTA","F2_459","LALY","SEE",1989,"KC",25,1965,1985
"210","FTA","F2_460","PIEN","SEE",1987,"KC",25,1965,1985
"211","FTA","F2_461","PIEN","SEE",2000,"KC",25,1965,2000
"212","FTA","F2_462","LALY","SEE",1993,"KC",25,1965,1990
"213","FTA","F2_463","PIEN","SEE",1998,"KC",25,1965,1995
"214","FTA","F2_464","ABLA","SEE",1994,"KC",25,1965,1990
"215","FTA","F2_465","LALY","SEE",1994,"KC",25,1965,1990
"216","FTA","F2_545","PIEN","SAP",1983,"KC",25,1965,1980
"217","FTA","F3_011","ABLA","SAP",1973,"KC",25,1965,1970
"218","FTA","F3_498","ABLA","SEE",1970,"KC",25,1965,1970
"219","FTA","G1_012","ABLA","SAP",1974,"KC",50,1965,1970
"220","FTA","G1_613","LALY","SEE",1981,"KC",50,1965,1980
"221","FTA","G1_614","ABLA","SEE",1980,"KC",50,1965,1980
"222","FTA","G1_615","ABLA","SEE",1985,"KC",50,1965,1985
"223","FTA","G2_003","ABLA","KRU",1985,"KC",50,1965,1985
"224","FTA","G2_004","ABLA","SAP",1977,"KC",50,1965,1975
"225","FTA","G2_010","ABLA","SAP",1971,"KC",50,1965,1970
"226","FTA","G2_278","LALY","KRU",1981,"KC",50,1965,1980
"227","FTA","G2_279","ABLA","SEE",1979,"KC",50,1965,1975
"228","FTA","G2_280","ABLA","SEE",1970,"KC",50,1965,1970
"229","FTA","G2_281","PIEN","SEE",1986,"KC",50,1965,1985
"230","FTA","G2_282","LALY","SEE",1987,"KC",50,1965,1985
"231","FTA","G2_284","PIEN","SEE",1996,"KC",50,1965,1995
"232","FTA","G2_285","LALY","SEE",1994,"KC",50,1965,1990
"233","FTA","G2_286","ABLA","SEE",1963,"KC",50,1965,1960
"234","FTA","G2_499","LALY","SAP",1973,"KC",50,1965,1970
"235","FTA","G2_500","ABLA","SEE",1981,"KC",50,1965,1980
"236","FTA","G2_501","ABLA","SEE",1979,"KC",50,1965,1975
"237","FTA","G2_502","ABLA","SEE",1980,"KC",50,1965,1980
"238","FTA","G3_472","ABLA","SEE",1976,"KC",50,1965,1975
"239","FTA","G3_473","LALY","SEE",1986,"KC",50,1965,1985
"240","FTA","G3_474","LALY","KRU",1946,"KC",50,1965,1945
"241","FTA","G3_475","ABLA","KRU",1986,"KC",50,1965,1985
"242","FTA","G3_476","ABLA","SEE",1989,"KC",50,1965,1985
"243","FTA","G3_548","ABLA","SEE",1960,"KC",50,1965,1960
"244","FTA","H2_246","PIEN","SEE",1978,"KC",100,1965,1975
"245","FTA","H2_247","PIEN","SEE",2001,"KC",100,1965,2000
"246","FTA","H3_044","ABLA","SEE",1985,"KC",100,1965,1985
"247","FTA","H3_544","ABLA","SEE",1986,"KC",100,1965,1985
"248","FTA","H3_545","ABLA","SEE",2000,"KC",100,1965,2000
"249","FTB","A1_311","ABLA","MAT",1934,"KC",-100,1965,1930
"250","FTB","A1_312","LALY","SAP",1940,"KC",-100,1965,1940
"251","FTB","A1_313","ABLA","SAP",1959,"KC",-100,1965,1955
"252","FTB","A1_314","ABLA","MAT",1900,"KC",-100,1965,1900
"253","FTB","A1_315","LALY","SAP",1945,"KC",-100,1965,1945
"254","FTB","A1_316","LALY","SAP",1938,"KC",-100,1965,1935
"255","FTB","A1_317","ABLA","MAT",1923,"KC",-100,1965,1920
"256","FTB","A1_318","ABLA","MAT",1932,"KC",-100,1965,1930
"257","FTB","A1_319","ABLA","SAP",1960,"KC",-100,1965,1960
"258","FTB","A1_320","ABLA","MAT",1903,"KC",-100,1965,1900
"259","FTB","A1_321","ABLA","SAP",1957,"KC",-100,1965,1955
"260","FTB","A1_329","LALY","SEE",2000,"KC",-100,1965,2000
"261","FTB","A1_332","ABLA","SEE",1983,"KC",-100,1965,1980
"262","FTB","A1_333","ABLA","SEE",1973,"KC",-100,1965,1970
"263","FTB","A1_334","ABLA","MAT",1929,"KC",-100,1965,1925
"264","FTB","A1_334","ABLA","SEE",1993,"KC",-100,1965,1990
"265","FTB","A1_335","ABLA","MAT",1928,"KC",-100,1965,1925
"266","FTB","A2_336","ABLA","MAT",1866,"KC",-100,1965,1865
"267","FTB","A2_337","ABLA","MAT",1886,"KC",-100,1965,1885
"268","FTB","A2_339","ABLA","MAT",1650,"KC",-100,1965,1650
"269","FTB","A2_340","ABLA","SAP",1978,"KC",-100,1965,1975
"270","FTB","A2_341","ABLA","SAP",1920,"KC",-100,1965,1920
"271","FTB","A2_342","ABLA","MAT",1912,"KC",-100,1965,1910
"272","FTB","A2_343","ABLA","MAT",1880,"KC",-100,1965,1880
"273","FTB","A2_344","ABLA","MAT",1869,"KC",-100,1965,1865
"274","FTB","A2_345","ABLA","MAT",1917,"KC",-100,1965,1915
"275","FTB","A2_346","ABLA","MAT",1928,"KC",-100,1965,1925
"276","FTB","A2_347","ABLA","MAT",1749,"KC",-100,1965,1745
"277","FTB","A2_366","LALY","SEE",1986,"KC",-100,1965,1985
"278","FTB","A2_367","LALY","SAP",1947,"KC",-100,1965,1945
"279","FTB","A2_368","LALY","SEE",1989,"KC",-100,1965,1985
"280","FTB","A2_369","ABLA","SEE",1968,"KC",-100,1965,1965
"281","FTB","A2_370","ABLA","SEE",1970,"KC",-100,1965,1970
"282","FTB","A2_371","ABLA","SEE",1961,"KC",-100,1965,1960
"283","FTB","A2_372","ABLA","SAP",1935,"KC",-100,1965,1935
"284","FTB","A3_267","LALY","MAT",1914,"KC",-100,1965,1910
"285","FTB","A3_268","LALY","SAP",1884,"KC",-100,1965,1880
"286","FTB","A3_269","ABLA","SAP",1943,"KC",-100,1965,1940
"287","FTB","A3_270","LALY","MAT",1915,"KC",-100,1965,1915
"288","FTB","A3_271","ABLA","MAT",1935,"KC",-100,1965,1935
"289","FTB","A3_272","LALY","SAP",1936,"KC",-100,1965,1935
"290","FTB","A3_273","LALY","MAT",1903,"KC",-100,1965,1900
"291","FTB","A3_276","ABLA","MAT",1912,"KC",-100,1965,1910
"292","FTB","A3_277","ABLA","SAP",1948,"KC",-100,1965,1945
"293","FTB","A3_278","ABLA","MAT",1923,"KC",-100,1965,1920
"294","FTB","A3_279","ABLA","MAT",1934,"KC",-100,1965,1930
"295","FTB","A3_280","ABLA","MAT",1923,"KC",-100,1965,1920
"296","FTB","A3_281","LALY","MAT",1880,"KC",-100,1965,1880
"297","FTB","A3_282","LALY","MAT",1892,"KC",-100,1965,1890
"298","FTB","A3_338","LALY","MAT",1913,"KC",-100,1965,1910
"299","FTB","A3_441","ABLA","SEE",1991,"KC",-100,1965,1990
"300","FTB","A3_442","ABLA","SAP",1958,"KC",-100,1965,1955
"301","FTB","A3_443","ABLA","SEE",1970,"KC",-100,1965,1970
"302","FTB","A3_444","ABLA","SEE",1990,"KC",-100,1965,1990
"303","FTB","B1_293","LALY","SAP",1938,"KC",-50,1965,1935
"304","FTB","B1_294","LALY","SEE",1984,"KC",-50,1965,1980
"305","FTB","B1_295","ABLA","SEE",1982,"KC",-50,1965,1980
"306","FTB","B1_296","ABLA","SAP",1973,"KC",-50,1965,1970
"307","FTB","B1_297","LALY","SAP",1954,"KC",-50,1965,1950
"308","FTB","B1_298","LALY","SEE",1973,"KC",-50,1965,1970
"309","FTB","B1_299","ABLA","SEE",1980,"KC",-50,1965,1980
"310","FTB","B1_300","ABLA","SEE",1976,"KC",-50,1965,1975
"311","FTB","B1_301","LALY","SEE",1977,"KC",-50,1965,1975
"312","FTB","B1_322","ABLA","MAT",1908,"KC",-50,1965,1905
"313","FTB","B1_323","ABLA","SAP",1902,"KC",-50,1965,1900
"314","FTB","B1_324","ABLA","MAT",1924,"KC",-50,1965,1920
"315","FTB","B1_325","ABLA","MAT",1941,"KC",-50,1965,1940
"316","FTB","B1_326","ABLA","MAT",1923,"KC",-50,1965,1920
"317","FTB","B1_329","ABLA","MAT",1911,"KC",-50,1965,1910
"318","FTB","B1_330","ABLA","MAT",1941,"KC",-50,1965,1940
"319","FTB","B1_331","ABLA","MAT",1924,"KC",-50,1965,1920
"320","FTB","B1_332","LALY","SAP",1931,"KC",-50,1965,1930
"321","FTB","B1_333","ABLA","SAP",1922,"KC",-50,1965,1920
"322","FTB","B1_355","LALY","SEE",1996,"KC",-50,1965,1995
"323","FTB","B2_182","ABLA","MAT",1939,"KC",-50,1965,1935
"324","FTB","B2_183","ABLA","MAT",1942,"KC",-50,1965,1940
"325","FTB","B2_184","ABLA","SAP",1981,"KC",-50,1965,1980
"326","FTB","B2_185","ABLA","SAP",1961,"KC",-50,1965,1960
"327","FTB","B2_186","ABLA","MAT",1950,"KC",-50,1965,1950
"328","FTB","B2_187","ABLA","SAP",1981,"KC",-50,1965,1980
"329","FTB","B2_188","ABLA","MAT",1940,"KC",-50,1965,1940
"330","FTB","B2_274","LALY","SAP",1947,"KC",-50,1965,1945
"331","FTB","B2_275","ABLA","SAP",1958,"KC",-50,1965,1955
"332","FTB","B2_335","LALY","SAP",1987,"KC",-50,1965,1985
"333","FTB","B2_336","ABLA","SEE",1978,"KC",-50,1965,1975
"334","FTB","B2_337","LALY","SEE",1991,"KC",-50,1965,1990
"335","FTB","B2_338","LALY","SEE",1985,"KC",-50,1965,1985
"336","FTB","B2_339","LALY","SEE",1998,"KC",-50,1965,1995
"337","FTB","B2_340","ABLA","SEE",1999,"KC",-50,1965,1995
"338","FTB","B2_341","ABLA","SEE",2000,"KC",-50,1965,2000
"339","FTB","B3_255","ABLA","MAT",1918,"KC",-50,1965,1915
"340","FTB","B3_256","ABLA","MAT",1958,"KC",-50,1965,1955
"341","FTB","B3_257","ABLA","MAT",1903,"KC",-50,1965,1900
"342","FTB","B3_258","ABLA","MAT",1875,"KC",-50,1965,1875
"343","FTB","B3_259","LALY","MAT",1724,"KC",-50,1965,1720
"344","FTB","B3_260","ABLA","SAP",1925,"KC",-50,1965,1925
"345","FTB","B3_261","ABLA","MAT",1876,"KC",-50,1965,1875
"346","FTB","B3_262","ABLA","SAP",1921,"KC",-50,1965,1920
"347","FTB","B3_263","ABLA","MAT",1896,"KC",-50,1965,1895
"348","FTB","B3_264","PIEN","SAP",1950,"KC",-50,1965,1950
"349","FTB","B3_265","ABLA","MAT",1928,"KC",-50,1965,1925
"350","FTB","B3_266","ABLA","SAP",1930,"KC",-50,1965,1930
"351","FTB","B3_309","ABLA","MAT",1896,"KC",-50,1965,1895
"352","FTB","B3_310","LALY","MAT",1919,"KC",-50,1965,1915
"353","FTB","B3_453","ABLA","SEE",1982,"KC",-50,1965,1980
"354","FTB","B3_454","ABLA","SEE",1978,"KC",-50,1965,1975
"355","FTB","B3_455","LALY","SEE",1989,"KC",-50,1965,1985
"356","FTB","B3_456","ABLA","SEE",1963,"KC",-50,1965,1960
"357","FTB","B3_457","LALY","SEE",1986,"KC",-50,1965,1985
"358","FTB","C1_266","LALY","SAP",1979,"KC",-25,1965,1975
"359","FTB","C1_267","ABLA","SEE",1975,"KC",-25,1965,1975
"360","FTB","C1_268","ABLA","KRU",1938,"KC",-25,1965,1935
"361","FTB","C1_269","ABLA","SEE",1992,"KC",-25,1965,1990
"362","FTB","C1_270","LALY","SEE",1991,"KC",-25,1965,1990
"363","FTB","C1_271","LALY","SEE",1993,"KC",-25,1965,1990
"364","FTB","C1_273","ABLA","KRU",1935,"KC",-25,1965,1935
"365","FTB","C1_274","LALY","SAP",1959,"KC",-25,1965,1955
"366","FTB","C1_275","LALY","SAP",1975,"KC",-25,1965,1975
"367","FTB","C1_276","ABLA","KRU",1929,"KC",-25,1965,1925
"368","FTB","C1_277","LALY","SEE",1989,"KC",-25,1965,1985
"369","FTB","C2_272","ABLA","SEE",2002,"KC",-25,1965,2000
"370","FTB","C2_297","ABLA","SAP",1925,"KC",-25,1965,1925
"371","FTB","C2_298","LALY","MAT",1928,"KC",-25,1965,1925
"372","FTB","C2_299","ABLA","SAP",1921,"KC",-25,1965,1920
"373","FTB","C2_300","LALY","MAT",1922,"KC",-25,1965,1920
"374","FTB","C2_301","LALY","MAT",1920,"KC",-25,1965,1920
"375","FTB","C2_302","LALY","MAT",1968,"KC",-25,1965,1965
"376","FTB","C2_303","ABLA","MAT",1947,"KC",-25,1965,1945
"377","FTB","C2_304","ABLA","MAT",1912,"KC",-25,1965,1910
"378","FTB","C2_305","ABLA","MAT",1829,"KC",-25,1965,1825
"379","FTB","C2_306","ABLA","SAP",1940,"KC",-25,1965,1940
"380","FTB","C2_307","ABLA","MAT",1935,"KC",-25,1965,1935
"381","FTB","C2_308","ABLA","MAT",1914,"KC",-25,1965,1910
"382","FTB","C2_382","PIEN","SAP",1964,"KC",-25,1965,1960
"383","FTB","C2_383","LALY","SAP",1966,"KC",-25,1965,1965
"384","FTB","C2_384","LALY","SAP",1975,"KC",-25,1965,1975
"385","FTB","C2_385","LALY","SEE",1989,"KC",-25,1965,1985
"386","FTB","C2_386","ABLA","SEE",1982,"KC",-25,1965,1980
"387","FTB","C2_387","ABLA","SEE",1970,"KC",-25,1965,1970
"388","FTB","C2_388","LALY","SAP",1977,"KC",-25,1965,1975
"389","FTB","C2_389","LALY","SEE",1987,"KC",-25,1965,1985
"390","FTB","C2_390","ABLA","SEE",1986,"KC",-25,1965,1985
"391","FTB","C2_391","LALY","SEE",1988,"KC",-25,1965,1985
"392","FTB","C2_392","PIEN","SEE",2000,"KC",-25,1965,2000
"393","FTB","C3_224","LALY","SAP",1979,"KC",-25,1965,1975
"394","FTB","C3_225","LALY","SAP",1979,"KC",-25,1965,1975
"395","FTB","C3_226","ABLA","KRU",1937,"KC",-25,1965,1935
"396","FTB","C3_227","LALY","SEE",1985,"KC",-25,1965,1985
"397","FTB","C3_228","LALY","SEE",1989,"KC",-25,1965,1985
"398","FTB","C3_229","ABLA","SEE",1974,"KC",-25,1965,1970
"399","FTB","C3_230","ABLA","SEE",1977,"KC",-25,1965,1975
"400","FTB","C3_231","LALY","SEE",1993,"KC",-25,1965,1990
"401","FTB","C3_232","ABLA","SEE",1971,"KC",-25,1965,1970
"402","FTB","C3_233","ABLA","KRU",1958,"KC",-25,1965,1955
"403","FTB","C3_234","ABLA","KRU",1949,"KC",-25,1965,1945
"404","FTB","C3_235","LALY","SAP",1976,"KC",-25,1965,1975
"405","FTB","C3_283","ABLA","MAT",1966,"KC",-25,1965,1965
"406","FTB","C3_284","PIEN","MAT",1970,"KC",-25,1965,1970
"407","FTB","C3_285","LALY","MAT",1909,"KC",-25,1965,1905
"408","FTB","C3_286","ABLA","SAP",1968,"KC",-25,1965,1965
"409","FTB","C3_287","ABLA","SAP",1955,"KC",-25,1965,1955
"410","FTB","C3_288","ABLA","SAP",1961,"KC",-25,1965,1960
"411","FTB","C3_290","LALY","MAT",1938,"KC",-25,1965,1935
"412","FTB","C3_291","LALY","MAT",1963,"KC",-25,1965,1960
"413","FTB","C3_292","LALY","MAT",1968,"KC",-25,1965,1965
"414","FTB","C3_293","LALY","MAT",1878,"KC",-25,1965,1875
"415","FTB","D1_216","LALY","SAP",1974,"KC",-5,1965,1970
"416","FTB","D1_217","LALY","SAP",1978,"KC",-5,1965,1975
"417","FTB","D1_218","ABLA","SEE",1984,"KC",-5,1965,1980
"418","FTB","D1_219","LALY","SEE",1983,"KC",-5,1965,1980
"419","FTB","D1_220","ABLA","SEE",1989,"KC",-5,1965,1985
"420","FTB","D1_221","LALY","SAP",1967,"KC",-5,1965,1965
"421","FTB","D1_222","LALY","SEE",1992,"KC",-5,1965,1990
"422","FTB","D1_223","LALY","SEE",1987,"KC",-5,1965,1985
"423","FTB","D1_348","PIEN","SAP",1974,"KC",-5,1965,1970
"424","FTB","D1_349","ABLA","SAP",1962,"KC",-5,1965,1960
"425","FTB","D1_668","ABLA","SEE",1999,"KC",-5,1965,1995
"426","FTB","D2_189","ABLA","SAP",1977,"KC",-5,1965,1975
"427","FTB","D2_190","LALY","SAP",1985,"KC",-5,1965,1985
"428","FTB","D2_191","ABLA","SAP",1990,"KC",-5,1965,1990
"429","FTB","D2_192","ABLA","SAP",1978,"KC",-5,1965,1975
"430","FTB","D2_196","PIEN","SAP",1979,"KC",-5,1965,1975
"431","FTB","D2_197","LALY","SAP",1996,"KC",-5,1965,1995
"432","FTB","D2_393","LALY","SAP",1995,"KC",-5,1965,1995
"433","FTB","D2_394","LALY","SEE",1997,"KC",-5,1965,1995
"434","FTB","D2_395","ABLA","SEE",1996,"KC",-5,1965,1995
"435","FTB","D2_396","ABLA","SEE",1996,"KC",-5,1965,1995
"436","FTB","D2_397","PIEN","SEE",1988,"KC",-5,1965,1985
"437","FTB","D2_398","PIEN","SEE",1999,"KC",-5,1965,1995
"438","FTB","D2_399","LALY","SEE",1997,"KC",-5,1965,1995
"439","FTB","D2_400","ABLA","SEE",1986,"KC",-5,1965,1985
"440","FTB","D2_401","LALY","SEE",1989,"KC",-5,1965,1985
"441","FTB","D2_402","PIEN","SEE",1999,"KC",-5,1965,1995
"442","FTB","D3_247","ABLA","SAP",1986,"KC",-5,1965,1985
"443","FTB","D3_294","ABLA","SAP",1971,"KC",-5,1965,1970
"444","FTB","D3_295","ABLA","SAP",1971,"KC",-5,1965,1970
"445","FTB","D3_296","LALY","SAP",1986,"KC",-5,1965,1985
"446","FTB","D3_306","LALY","SAP",1981,"KC",-5,1965,1980
"447","FTB","D3_307","ABLA","SEE",1982,"KC",-5,1965,1980
"448","FTB","D3_308","ABLA","SEE",1988,"KC",-5,1965,1985
"449","FTB","D3_309","LALY","SAP",1991,"KC",-5,1965,1990
"450","FTB","D3_310","PIEN","SEE",1988,"KC",-5,1965,1985
"451","FTB","D3_311","ABLA","SEE",1996,"KC",-5,1965,1995
